time/time_elapsed,time/iterations,custom/max_height,rollout/ep_len_mean,rollout/ep_rew_mean,custom/current_screen,time/fps,time/total_timesteps,train/approx_kl,train/loss,train/clip_fraction,train/n_updates,train/learning_rate,train/entropy_loss,train/explained_variance,train/clip_range,train/value_loss,train/policy_gradient_loss
114631,702,442.0,9.04,217.58657381999998,2,0,89856,0.018928643,3406.950439453125,0.0109375,3498,0.0001,-0.044842992722988126,-0.0001976490020751953,0.2,5583.452001953125,-0.004968784097582102
114792,703,490.0,8.98,220.70490715000003,2,0,89984,0.00026792055,175.68304443359375,0.0109375,3503,0.0001,-0.06035739220678806,0.017507731914520264,0.2,368.90134887695314,0.009727878030389547
114962,704,626.0,8.9,220.81046271,2,0,90112,4.5890454e-05,227.8234405517578,0.0,3508,0.0001,-0.05403488278388977,-0.0001634359359741211,0.2,423.6737823486328,0.0020523590967059134
115127,705,442.0,8.91,220.80490716,2,0,90240,1.5531667e-05,250.63031005859375,0.0,3513,0.0001,-0.05139186978340149,3.337860107421875e-06,0.2,442.9887237548828,9.220708161592484e-05
115293,706,626.0,8.91,220.79935160000005,2,0,90368,7.566996e-07,213.8164520263672,0.0,3518,0.0001,-0.04534298405051231,-0.0001583099365234375,0.2,408.3171752929687,-0.00014267796650528907
115460,707,442.0,8.92,227.02646271,2,0,90496,2.2556633e-06,204.64498901367188,0.0,3523,0.0001,-0.04573498442769051,-0.00011038780212402344,0.2,415.05690612792966,-0.00034601436927914617
115629,708,490.0,8.91,230.13446271000004,2,0,90624,0.00035994314,185.20620727539062,0.003125,3528,0.0001,-0.06069447696208954,0.030137181282043457,0.2,373.3917572021484,-0.0011396169662475585
115794,709,538.0,8.82,230.21111106000004,2,0,90752,1.1691358e-05,173.66836547851562,0.0,3533,0.0001,-0.0463720116764307,3.987550735473633e-05,0.2,348.45433044433594,-0.0009382440708577633
115964,710,490.0,8.85,230.1956099,2,0,90880,8.482393e-05,165.3349609375,0.0,3538,0.0001,-0.06228235401213169,-2.562999725341797e-05,0.2,356.32335205078124,-0.002333833556622267
116137,711,442.0,9.1,226.3283718,2,0,91008,0.001962494,153.01792907714844,0.00625,3543,0.0001,-0.06374169886112213,-3.921985626220703e-05,0.2,340.00701293945315,-0.0026598568074405193
116309,712,442.0,9.12,226.29781624,2,0,91136,0.0012955167,3236.88916015625,0.0046875,3548,0.0001,-0.05622892864048481,0.4383506178855896,0.2,5822.4632568359375,-0.004078913386911154
116473,713,626.0,9.13,226.28392735,2,0,91264,0.0010633464,168.3153533935547,0.00625,3553,0.0001,-0.04397093541920185,-0.00011348724365234375,0.2,329.9142211914062,-0.000668406393378973
116641,714,650.0,9.16,226.24503846,2,0,91392,0.0036657625,183.4586639404297,0.0125,3558,0.0001,-0.050139625743031505,-0.0003223419189453125,0.2,378.6233245849609,-0.0005171740427613259
116809,715,626.0,9.13,226.28114956999997,2,0,91520,2.396712e-05,175.757568359375,0.0,3563,0.0001,-0.04164436124265194,-0.00046241283416748047,0.2,346.8564117431641,-0.0005083184689283371
116975,716,626.0,9.13,226.27837179000002,2,0,91648,0.0002561463,173.827392578125,0.0015625,3568,0.0001,-0.046987800486385824,-0.0004391670227050781,0.2,371.02203674316405,-0.0008614328689873219
117142,717,442.0,9.28,226.16793310000006,2,0,91776,1.579523e-05,156.6682586669922,0.0,3573,0.0001,-0.04555105045437813,-0.0003764629364013672,0.2,323.46563110351565,-0.0011261513456702233
117305,718,538.0,9.08,229.96572675,2,0,91904,0.00056977384,652.7435913085938,0.003125,3578,0.0001,-0.07483696639537811,-3.5539536476135254,0.2,1324.712240600586,-0.0005249924957752228
117474,719,442.0,9.13,229.96017120000005,2,0,92032,4.2766333e-06,169.8018035888672,0.0,3583,0.0001,-0.05106877461075783,-0.00021851062774658203,0.2,340.67189025878906,0.0004898473620414734
117637,720,442.0,9.19,229.90659977000004,2,0,92160,0.0019826936,152.42196655273438,0.009375,3588,0.0001,-0.046842464432120326,0.01488727331161499,0.2,297.25494995117185,-0.004353225417435169
117804,721,626.0,9.18,226.82637755000005,2,0,92288,0.009479005,148.8970489501953,0.009375,3593,0.0001,-0.046373672783374786,-9.107589721679688e-05,0.2,312.2996307373047,-0.0033633893355727194
117972,722,650.0,9.21,226.78193310000003,2,0,92416,0.0020161169,2663.031982421875,0.00625,3598,0.0001,-0.04401579536497593,1.2516975402832031e-05,0.2,4704.192895507813,-0.004361836146563292
118133,723,650.0,9.22,226.77082198999997,2,0,92544,0.00022905506,155.37892150878906,0.0,3603,0.0001,-0.040583796054124835,9.882450103759766e-05,0.2,309.378125,-0.0007601362653076648
118295,724,626.0,9.02,223.54676184,2,0,92672,5.3373165e-05,167.4824981689453,0.0,3608,0.0001,-0.04423453770577908,5.221366882324219e-05,0.2,325.292578125,0.00019348603673279284
118463,725,442.0,8.99,223.57731740000003,2,0,92800,0.01008654,148.06069946289062,0.01875,3613,0.0001,-0.04996531419456005,-4.076957702636719e-05,0.2,2131.4421112060545,-0.011889193626120686
118630,726,626.0,8.93,223.58842850000008,2,0,92928,0.0013227034,156.8616180419922,0.00625,3618,0.0001,-0.05756657682359219,0.00012671947479248047,0.2,301.4202545166016,-0.0016859648749232292
118795,727,626.0,8.9,223.60588882,2,0,93056,0.00018321164,151.09542846679688,0.0015625,3623,0.0001,-0.06995650082826614,0.0002967715263366699,0.2,311.1798400878906,-0.0022070853039622305
118961,728,442.0,8.88,223.35747857,2,0,93184,0.00066163344,139.60379028320312,0.003125,3628,0.0001,-0.10059752762317657,0.01603519916534424,0.2,288.88380126953126,-0.005307283578440547
119127,729,538.0,8.9,223.34560989,2,0,93312,0.030673603,1419.4091796875,0.028645833333333332,3631,0.0001,-0.11421289667487144,0.0003910064697265625,0.2,2092.6885375976562,-0.012115265242755413
119317,730,626.0,9.45,213.24608852999998,2,0,93440,0.015426213,140.92665100097656,0.05,3636,0.0001,-0.10000481233000755,0.00018846988677978516,0.2,279.6041748046875,-0.01932130493223667
119507,731,442.0,10.19,207.21292648999994,2,0,93568,0.005355591,7780.7470703125,0.0484375,3641,0.0001,-0.15098962485790252,-0.01582622528076172,0.2,15376.805078125,0.017379145324230193
119693,732,538.0,10.83,197.02221221,2,0,93696,0.00041171676,4143.55029296875,0.0,3646,0.0001,-0.13449310138821602,0.013686001300811768,0.2,8627.716064453125,-0.0014530494809150696
119873,733,626.0,11.42,197.20091886999998,2,0,93824,0.0019528712,8677.1787109375,0.0125,3651,0.0001,-0.15798258632421494,-0.03571462631225586,0.2,15989.4130859375,-0.006995377596467733
120052,734,538.0,11.94,187.39954064999998,2,0,93952,0.0016105077,1158.587158203125,0.003125,3656,0.0001,-0.1569679170846939,-0.06780719757080078,0.2,3943.1707275390627,-0.0016653898172080516
120223,735,650.0,12.21,187.19149910000004,2,0,94080,0.005667396,6226.869140625,0.034375,3661,0.0001,-0.15351805835962296,0.1026763916015625,0.2,11450.8947265625,-0.011549313645809888
120393,736,442.0,12.49,177.80192768,2,0,94208,0.0069692177,162.00003051757812,0.0140625,3666,0.0001,-0.1170484408736229,-0.7119898796081543,0.2,336.6757247924805,-0.0019183553755283355
120569,737,650.0,12.57,177.75748324000003,2,0,94336,0.0041970965,6985.8642578125,0.003125,3671,0.0001,-0.11244451627135277,0.03867828845977783,0.2,12066.2474609375,-0.005866534449160099
120738,738,442.0,12.72,181.02893678000004,2,0,94464,0.005468485,109.31968688964844,0.034375,3676,0.0001,-0.09396832771599292,0.029958486557006836,0.2,241.04729919433595,-0.008309690561145545
120910,739,538.0,12.93,180.86531470000003,2,0,94592,0.00054715713,133.7133331298828,0.003125,3681,0.0001,-0.08342602923512459,0.0008766055107116699,0.2,294.71046142578126,-0.00047834571450948714
121078,740,442.0,11.87,196.86732045,2,0,94720,0.0042098393,447.55609130859375,0.0203125,3686,0.0001,-0.0846593014895916,-2.903792381286621,0.2,656.1535278320313,-0.006233386741951108
121249,741,442.0,10.79,209.65222461999997,2,0,94848,0.0029561766,135.7701873779297,0.0140625,3691,0.0001,-0.0917503520846367,0.041058480739593506,0.2,262.9260543823242,-0.0027712549082934855
121413,742,442.0,9.91,217.07608305000002,2,0,94976,0.00043137837,136.152099609375,0.003125,3696,0.0001,-0.06750284507870674,0.02668130397796631,0.2,265.05409088134763,-0.000816831924021244
121574,743,490.0,9.64,207.88978145999997,2,0,95104,0.012658261,2603.820556640625,0.009375,3701,0.0001,-0.07226805314421654,0.02982461452484131,0.2,5026.805981445313,-0.0025096600875258446
121742,744,626.0,9.47,207.86213499,2,0,95232,0.002837753,6656.44140625,0.025,3706,0.0001,-0.10118035972118378,4.363059997558594e-05,0.2,15696.75029296875,0.027807862870395182
121912,745,442.0,9.37,204.79540483,2,0,95360,0.00927181,3891.3349609375,0.01875,3711,0.0001,-0.09759963974356652,0.00033092498779296875,0.2,8607.7568359375,-0.013322275225073099
122075,746,442.0,9.14,204.9729158,2,0,95488,0.005733493,2722.364501953125,0.0125,3716,0.0001,-0.07090160921216011,0.003982663154602051,0.2,4658.528857421875,-0.01060666237026453
122247,747,650.0,8.98,205.11702447000005,2,0,95616,0.0008601444,137.27134704589844,0.00625,3721,0.0001,-0.06594651117920876,0.11735779047012329,0.2,281.8474868774414,6.977412849664688e-05
122410,748,490.0,9.07,205.07243382999997,2,0,95744,0.0010515843,125.86012268066406,0.0046875,3726,0.0001,-0.06678509935736657,0.14004242420196533,0.2,279.71099853515625,-0.0037117544561624527
122576,749,442.0,8.95,202.01320727999996,2,0,95872,0.0011611586,147.35366821289062,0.003125,3731,0.0001,-0.06919471770524979,0.11477380990982056,0.2,299.0785675048828,-0.0034047595225274565
122741,750,442.0,8.99,211.35589414999998,2,0,96000,0.0022032736,3103.864501953125,0.00625,3736,0.0001,-0.07142261750996112,0.003008544445037842,0.2,8021.219091796875,-0.004629354923963547
122906,751,490.0,9.06,217.54408029999996,2,0,96128,0.031412765,2886.3486328125,0.006696428571428571,3740,0.0001,-0.07208343861358506,0.005265951156616211,0.2,4530.462053571428,-0.007125217068408217
123081,752,490.0,9.22,220.55310469000003,2,0,96256,0.00818138,119.75137329101562,0.078125,3745,0.0001,-0.12994265258312226,0.15383374691009521,0.2,240.26661224365233,0.018523545190691947
123251,753,650.0,9.33,220.45978967000008,2,0,96384,0.017104698,116.71331787109375,0.0875,3750,0.0001,-0.11306343525648117,-0.1212090253829956,0.2,256.704248046875,-0.0020055507309734823
123422,754,442.0,9.37,220.418123,2,0,96512,0.001097443,101.4500961303711,0.009375,3755,0.0001,-0.09162436425685883,0.21275287866592407,0.2,238.0080123901367,-0.0024082642048597336
123585,755,650.0,9.35,220.38771364000004,2,0,96640,0.00022843992,97.67840576171875,0.0,3760,0.0001,-0.08525732383131981,0.2189376950263977,0.2,250.4089584350586,-0.0025753498077392576
123758,756,442.0,9.65,220.17019229,2,0,96768,0.008281874,128.947998046875,0.0328125,3765,0.0001,-0.10250104814767838,0.2133670449256897,0.2,245.54008941650392,-0.015508703608065843
123932,757,442.0,9.77,229.43710672000006,2,0,96896,0.015975896,96.35646057128906,0.0546875,3770,0.0001,-0.12731630876660346,0.1658729910850525,0.2,173.91785736083983,-0.001209159567952156
124097,758,442.0,9.75,229.43155116000003,2,0,97024,0.008451101,104.61703491210938,0.0234375,3775,0.0001,-0.10111498907208442,0.25352346897125244,0.2,204.41133575439454,-0.002796008810400963
124265,759,442.0,9.76,226.11155547,2,0,97152,0.0006701234,108.26665496826172,0.0078125,3780,0.0001,-0.08497840464115143,0.2366734743118286,0.2,225.1428253173828,-0.0025290872901678084
